gamePk,home_jersey,home_pants,home_cap,home_jersey_code,away_jersey,away_pants,away_cap,away_jersey_code
776631,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
776650,Nationals Home White Jersey,Nationals Home White Pants,"Nationals Primary Red ""W"" Hat",120_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776649,Tigers City Connect Jersey,Tigers City Connect Pants,Tigers City Connect Hat,116_jersey_5_2025,Royals Away Grey Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_2_2025
776633,Rays City Connect Jersey,Rays City Connect Pants,Rays City Connect Hat,139_jersey_5_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
776637,Pirates City Connect Jersey,Pirates City Connect Pants,Pirates City Connect Hat,134_jersey_5_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
776648,Phillies City Connect Jersey,Phillies City Connect Pants,Phillies City Connect Hat,143_jersey_5_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776643,Orioles City Connect Jersey,Orioles City Connect Pants,Orioles City Connect Hat,110_jersey_5_2025,Astros Road Grey Jersey,Astros Road Grey Pants,Astros Primary All Blue Hat,117_jersey_2_2025
776647,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Red Sox Alt Red Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_3_2025
776646,Marlins Alt Black Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_3_2025,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025
776640,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
776641,Rangers City Connect Jersey,Rangers City Connect Pants,Rangers City Connect Hat,140_jersey_5_2025,Guardians Away Grey Jersey,Guardians Away Grey Pants,"Guardians Red Top, Blue Bill ""C"" Hat",114_jersey_2_2025
776639,White Sox City Connect 2.0 Jersey,White Sox City Connect 2.0 Pants,White Sox City Connect 2.0 Hat,145_jersey_5_2025,Twins Away Grey Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_2_2025
776634,Brewers City Connect Jersey,Brewers City Connect Pants,Brewers City Connect Hat,158_jersey_5_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
776635,Diamondbacks City Connect 2.0 Jersey,Diamondbacks City Connect 2.0 Pants,Diamondbacks City Connect 2.0 Hat,109_jersey_5_2025,Reds Away Grey Jersey,Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_2_2025
776636,Padres City Connect Jersey,Padres City Connect Pants,Padres City Connect Hat,135_jersey_5_2025,"Dodgers Alt Road Grey ""Dodgers"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_3_2025
776638,Mariners City Connect Jersey,Mariners City Connect Pants,Mariners City Connect Hat,136_jersey_5_2025,Athletics Road Grey Jersey,Athletics Road Grey Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_2_2025
776645,Braves Alt Red Jersey,Braves Home White Pants,Braves Primary Red Bill Hat,144_jersey_3_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776632,Pirates Home White Jersey,Pirates Home White Pants,Pirates Primary Black Hat,134_jersey_1_2025,Rockies Alt Purple Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_3_2025
776623,Rangers Home White Jersey,Rangers Home White Pants,Rangers Primary All Blue Hat,140_jersey_1_2025,Guardians Alt Blue Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_4_2025
776627,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776630,Marlins City Connect 2.0 Jersey,Marlins City Connect 2.0 Pants,Marlins City Connect 2.0 Hat,146_jersey_5_2025,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025
776628,Phillies Home Pinstripe Jersey,Phillies Home Pinstripe Pants,Phillies Primary Red Hat,143_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776629,Orioles Alt Orange Jersey,Orioles Alt Orange Pants,"Orioles Black Front Orange Bill ""Bird"" Hat",110_jersey_4_2025,Astros Road Grey Jersey,Astros Road Grey Pants,Astros Primary All Blue Hat,117_jersey_2_2025
776625,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Royals Alt Baby Blue Jersey,Royals Alt Baby Blue Pants,Royals Alt White Front R-Crown Hat,118_jersey_3_2025
776619,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Twins Away Grey Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_2_2025
776621,Brewers Alt Pinstripe Jersey,Brewers Alt Pinstripe Pants,Brewers Primary All Navy Hat,158_jersey_3_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
776626,Braves City Connect Jersey,Braves City Connect Pants,Braves City Connect Hat,144_jersey_5_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776622,Diamondbacks City Connect 2.0 Jersey,Diamondbacks City Connect 2.0 Pants,Diamondbacks City Connect 2.0 Hat,109_jersey_5_2025,"Reds Alt Red ""Reds"" Script Jersey",Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_3_2025
776617,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,"Dodgers Alt Road Grey ""Dodgers"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_3_2025
776618,Angels City Connect Jersey,Angels City Connect Pants,Angels City Connect Hat,108_jersey_5_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
776620,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Athletics Road Grey Jersey,Athletics Road Grey Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_2_2025
776610,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Home White Pants,Pirates Primary Black Hat,134_jersey_4_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
776606,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
776612,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Astros Road Grey Jersey,Astros Road Grey Pants,Astros Primary All Blue Hat,117_jersey_2_2025
776613,Phillies Alt Cream Jersey,Phillies Alt Cream Pants,Phillies Alt Blue Top Hat,143_jersey_3_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776624,Braves Home White Jersey,Braves Home White Pants,Braves Primary Red Bill Hat,144_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776615,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Royals Alt Royal Blue Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_4_2025
776614,Marlins Alt Blue Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_4_2025,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025
776608,Brewers Alt Pinstripe Jersey,Brewers Alt Pinstripe Pants,Brewers Primary All Navy Hat,158_jersey_3_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
776611,Rangers Alt Blue Jersey,Rangers Alt Baby Blue Pants,Rangers Alt Baby Blue Hat,140_jersey_4_2025,Guardians Away Grey Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_2_2025
776605,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
776609,Diamondbacks City Connect 2.0 Jersey,Diamondbacks City Connect 2.0 Pants,Diamondbacks City Connect 2.0 Hat,109_jersey_5_2025,"Reds Alt Red ""Reds"" Script Jersey",Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_3_2025
776603,Padres Alt Sand Camoflauge Jersey,Padres White Pants,"Padres Alt ""Grey SD"" Hat",135_jersey_6_2025,"Dodgers Alt Road Grey ""Dodgers"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_3_2025
776602,Mariners Alt Cream Jersey,Mariners Alt Cream Pants,Mariners All Navy Hat,136_jersey_3_2025,Athletics Road Grey Jersey,Athletics Road Grey Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_2_2025
776616,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776607,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Twins Alt Navy Jersey,Twins Away Grey Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_4_2025
776599,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Royals Away Grey Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_2_2025
776601,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776604,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776600,Marlins Home White Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_1_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
776597,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776596,Blue Jays Home White Jersey,Blue Jays Home White Pants,Blue Jays Primary All Blue Hat,141_jersey_1_2025,Twins Away Grey Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_2_2025
776598,Mets Home Pinstripe Jersey,Mets Home Pinstripe Pants,Mets Primary Blue Hat,121_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
776593,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
776592,Rangers Home White Jersey,Rangers Home White Pants,Rangers Primary All Blue Hat,140_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
776595,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
776594,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,"Reds Alt Red ""Reds"" Script Jersey",Reds Away Grey Pants,"Reds Alt 2 Black Top, Red Bill ""C"" Hat",113_jersey_3_2025
776589,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
776590,Athletics Alt Green Jersey,Athletics Home White Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_3_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776582,Blue Jays Home White Jersey,Blue Jays Home White Pants,Blue Jays Primary All Blue Hat,141_jersey_1_2025,Twins Alt Navy Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_4_2025
776586,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Black Top Red Bill ""D"" Hat",109_jersey_2_2025
776584,Guardians Home White Jersey,Guardians Home White Pants,"Guardians Red Top, Blue Bill ""C"" Hat",114_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776591,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776581,Marlins Home White Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
776588,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776585,Mets Home Pinstripe Jersey,Mets Home Pinstripe Pants,Mets Primary Blue Hat,121_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
776575,Rangers Home White Jersey,Rangers Home White Pants,Rangers Primary All Blue Hat,140_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
776573,Athletics Alt Green Jersey,Athletics Home White Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_3_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776578,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
776574,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,Reds Away Grey Jersey,Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_2_2025
776587,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
776577,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
776576,Giants City Connect 2.0 Jersey,Giants City Connect 2.0 Pants,Giants City Connect 2.0 Hat,137_jersey_5_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
776583,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Royals Alt Baby Blue Jersey,Royals Alt Baby Blue Pants,Royals Alt White Front R-Crown Hat,118_jersey_3_2025
776569,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Royals Away Grey Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_2_2025
776570,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776565,Marlins Home White Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
776561,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
776579,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776566,Mets Home Pinstripe Jersey,Mets Home Pinstripe Pants,Mets Primary Blue Hat,121_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
776580,Guardians Home White Jersey,Guardians Home White Pants,"Guardians Red Top, Blue Bill ""C"" Hat",114_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776572,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
776568,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
776563,Rangers Home White Jersey,Rangers Home White Pants,Rangers Primary All Blue Hat,140_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
776571,Astros Home White Jersey,Astros Home White Pants,"Astros Alt Blue top, Orange Bill Hat",117_jersey_1_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,Rockies Primary Black Hat,115_jersey_2_2025
776559,Athletics Alt Green Jersey,Athletics Home White Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_3_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776562,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,"Reds Alt Red ""Reds"" Script Jersey",Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_3_2025
776557,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
776567,Blue Jays Alt All Blue Jersey,Blue Jays Home White Pants,Blue Jays Primary All Blue Hat,141_jersey_3_2025,Twins Alt Navy Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_4_2025
776564,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776555,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Rockies Alt Purple Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_3_2025
776553,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_2_2025
776554,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
776560,Phillies Alt Baby Blue Jersey,Phillies Alt Baby Blue Pants,Phillies Alt Maroon Hat,143_jersey_4_2025,Braves Alt Red Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_3_2025
