gamePk,date,gameDate,season,gameType,status,statusCode,home_team_id,home_team_name,home_score,home_wins,home_losses,home_pct,home_is_winner,away_team_id,away_team_name,away_score,away_wins,away_losses,away_pct,away_is_winner,venue_id,venue_name,doubleHeader,gameNumber,dayNight,description,scheduledInnings,seriesGameNumber,gamesInSeries,attendance,attendance_high_for_date,attendance_low_for_date,is_doubleheader_date,home_jersey,home_pants,home_cap,home_jersey_code,away_jersey,away_pants,away_cap,away_jersey_code
777184,2025-07-09,2025-07-09T23:05:00Z,2025,R,Final,F,147,New York Yankees,9.0,51,41,.554,True,136,Seattle Mariners,6.0,48,44,.522,False,3313,Yankee Stadium,N,1,night,,9,2,3,35651.0,35651.0,35651.0,False,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Mariners Alt Teal Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_4_2025
777179,2025-07-09,2025-07-09T23:10:00Z,2025,R,Final,F,111,Boston Red Sox,10.0,49,45,.521,True,115,Colorado Rockies,2.0,21,72,.226,False,3,Fenway Park,N,1,night,,9,3,3,31691.0,31691.0,31691.0,False,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_1_2025,Rockies Alt Purple Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_3_2025
777175,2025-07-09,2025-07-09T18:10:00Z,2025,R,Final,F,158,Milwaukee Brewers,3.0,53,40,.570,True,119,Los Angeles Dodgers,2.0,56,38,.596,False,32,American Family Field,N,1,day,,9,3,3,33607.0,33607.0,33607.0,False,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,"Dodgers Alt Road Grey ""Dodgers"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_3_2025
777176,2025-07-09,2025-07-10T02:05:00Z,2025,R,Final,F,133,Athletics,2.0,38,56,.404,False,144,Atlanta Braves,9.0,40,51,.440,True,2529,Sutter Health Park,N,1,night,,9,2,3,9273.0,9273.0,9273.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
777173,2025-07-09,2025-07-09T23:40:00Z,2025,R,Final,F,142,Minnesota Twins,4.0,45,47,.489,True,112,Chicago Cubs,2.0,54,38,.587,False,3312,Target Field,N,1,night,,9,2,3,33470.0,33470.0,33470.0,False,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
777178,2025-07-09,2025-07-09T23:45:00Z,2025,R,Final,F,138,St. Louis Cardinals,2.0,49,44,.527,False,120,Washington Nationals,8.0,38,54,.413,True,2889,Busch Stadium,N,1,night,,9,2,3,20956.0,20956.0,20956.0,False,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
777174,2025-07-09,2025-07-10T00:10:00Z,2025,R,Final,F,117,Houston Astros,2.0,55,38,.591,False,114,Cleveland Guardians,4.0,43,48,.473,True,2392,Daikin Park,N,1,night,,9,3,3,27683.0,27683.0,27683.0,False,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Guardians Away Grey Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_2_2025
777162,2025-07-09,2025-07-10T01:40:00Z,2025,R,Final,F,135,San Diego Padres,2.0,49,43,.533,False,109,Arizona Diamondbacks,8.0,46,47,.495,True,2680,Petco Park,N,1,night,,9,3,4,43066.0,43066.0,43066.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
777171,2025-07-09,2025-07-10T01:38:00Z,2025,R,Final,F,108,Los Angeles Angels,11.0,45,47,.489,True,140,Texas Rangers,8.0,45,48,.484,False,1,Angel Stadium,N,1,night,,9,3,4,25462.0,25462.0,25462.0,False,Angels Alt White (Blue Trim) Pullover Jersey,Angels Alt White (Blue Trim) Pants,Angels Alt Blue Hat,108_jersey_4_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
777183,2025-07-09,2025-07-09T23:10:00Z,2025,R,Final,F,113,Cincinnati Reds,7.0,47,46,.505,True,146,Miami Marlins,2.0,42,49,.462,False,2602,Great American Ball Park,N,1,night,,9,3,4,15867.0,15867.0,15867.0,False,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
777169,2025-07-10,2025-07-10T23:05:00Z,2025,R,Final,F,147,New York Yankees,6.0,52,41,.559,True,136,Seattle Mariners,5.0,48,45,.516,False,3313,Yankee Stadium,N,1,night,,9,3,3,41241.0,41241.0,41241.0,False,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
777165,2025-07-10,2025-07-10T16:05:00Z,2025,R,Final,F,110,Baltimore Orioles,3.0,41,50,.451,True,121,New York Mets,1.0,53,40,.570,False,2,Oriole Park at Camden Yards,S,1,day,,9,2,3,25262.0,25262.0,17961.0,True,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
777181,2025-07-10,2025-07-10T21:05:00Z,2025,R,Final,F,110,Baltimore Orioles,7.0,42,50,.457,True,121,New York Mets,3.0,53,41,.564,False,2,Oriole Park at Camden Yards,S,2,night,Makeup of 7/9 PPD,9,3,3,17961.0,25262.0,17961.0,True,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,"Mets Alt Blue Pullover ""New York"" Jersey",Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_4_2025
777166,2025-07-10,2025-07-10T17:10:00Z,2025,R,Final,F,142,Minnesota Twins,1.0,45,48,.484,False,112,Chicago Cubs,8.0,55,38,.591,True,3312,Target Field,N,1,day,,9,3,3,34391.0,34391.0,34391.0,False,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
777168,2025-07-10,2025-07-10T21:10:00Z,2025,R,Final,F,113,Cincinnati Reds,6.0,48,46,.511,True,146,Miami Marlins,0.0,42,50,.457,False,2602,Great American Ball Park,N,1,night,,9,4,4,28950.0,28950.0,28950.0,False,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
777167,2025-07-10,2025-07-10T23:45:00Z,2025,R,Final,F,138,St. Louis Cardinals,8.0,50,44,.532,True,120,Washington Nationals,1.0,38,55,.409,False,2889,Busch Stadium,N,1,night,,9,3,3,21141.0,21141.0,21141.0,False,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
777156,2025-07-10,2025-07-11T01:05:00Z,2025,R,Final,F,133,Athletics,5.0,39,56,.411,True,144,Atlanta Braves,4.0,40,52,.435,False,2529,Sutter Health Park,N,1,night,,9,3,3,10258.0,10258.0,10258.0,False,Athletics Alt Yellow Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_4_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
777159,2025-07-10,2025-07-11T01:38:00Z,2025,R,Final,F,108,Los Angeles Angels,4.0,45,48,.484,False,140,Texas Rangers,11.0,46,48,.489,True,1,Angel Stadium,N,1,night,,9,4,4,27071.0,27071.0,27071.0,False,Angels Home White Jersey,Angels Home White Pants,Angels Alt Blue Hat,108_jersey_1_2025,Rangers Alt Blue Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_4_2025
777158,2025-07-10,2025-07-11T01:40:00Z,2025,R,Final,F,135,San Diego Padres,4.0,50,43,.538,True,109,Arizona Diamondbacks,3.0,46,48,.489,False,2680,Petco Park,N,1,night,,9,4,4,39079.0,39079.0,39079.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
777170,2025-07-10,2025-07-10T23:10:00Z,2025,R,Final,F,111,Boston Red Sox,4.0,50,45,.526,True,139,Tampa Bay Rays,3.0,50,44,.532,False,3,Fenway Park,N,1,night,,9,1,4,31884.0,31884.0,31884.0,False,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
777155,2025-07-11,2025-07-11T23:10:00Z,2025,R,Final,F,111,Boston Red Sox,5.0,51,45,.531,True,139,Tampa Bay Rays,4.0,50,45,.526,False,3,Fenway Park,N,1,night,,9,2,4,35452.0,35452.0,35452.0,False,Red Sox City Connect 2.0 Jersey,Red Sox City Connect 2.0 Pants,Red Sox City Connect 2.0 Hat,111_jersey_5_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
777154,2025-07-11,2025-07-12T00:10:00Z,2025,R,Final,F,117,Houston Astros,3.0,55,39,.585,False,140,Texas Rangers,7.0,47,48,.495,True,2392,Daikin Park,N,1,night,,9,1,3,40233.0,40233.0,40233.0,False,Astros Alt Orange Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_3_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
777164,2025-07-11,2025-07-11T19:10:00Z,2025,R,Final,F,145,Chicago White Sox,2.0,31,63,.330,False,114,Cleveland Guardians,4.0,44,48,.478,True,4,Rate Field,S,1,day,Makeup of 7/10ppd,9,1,4,12869.0,25084.0,12869.0,True,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Guardians Alt Blue Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_4_2025
777146,2025-07-11,2025-07-12T00:10:00Z,2025,R,Final,F,145,Chicago White Sox,5.0,32,63,.337,True,114,Cleveland Guardians,4.0,44,49,.473,False,4,Rate Field,S,2,night,,9,2,4,25084.0,25084.0,12869.0,True,White Sox City Connect 2.0 Jersey,White Sox City Connect 2.0 Pants,White Sox City Connect 2.0 Hat,145_jersey_5_2025,Guardians Away Grey Jersey,Guardians Away Grey Pants,"Guardians Red Top, Blue Bill ""C"" Hat",114_jersey_2_2025
777153,2025-07-11,2025-07-11T23:05:00Z,2025,R,Final,F,147,New York Yankees,11.0,53,41,.564,True,112,Chicago Cubs,0.0,55,39,.585,False,3313,Yankee Stadium,N,1,night,,9,1,3,46327.0,46327.0,46327.0,False,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
777161,2025-07-11,2025-07-11T23:10:00Z,2025,R,Final,F,116,Detroit Tigers,3.0,59,36,.621,False,136,Seattle Mariners,12.0,49,45,.521,True,2394,Comerica Park,N,1,night,,9,1,3,41681.0,41681.0,41681.0,False,Tigers City Connect Jersey,Tigers City Connect Pants,Tigers City Connect Hat,116_jersey_5_2025,Mariners Alt Teal Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_4_2025
777151,2025-07-11,2025-07-12T00:10:00Z,2025,R,Final,F,118,Kansas City Royals,3.0,46,49,.484,False,121,New York Mets,8.0,54,41,.568,True,7,Kauffman Stadium,N,1,night,,9,1,3,28268.0,28268.0,28268.0,False,Royals City Connect Jersey,Royals City Connect Pants,Royals City Connect Hat,118_jersey_5_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
777160,2025-07-11,2025-07-11T23:10:00Z,2025,R,Final,F,113,Cincinnati Reds,2.0,48,47,.505,False,115,Colorado Rockies,3.0,22,72,.234,True,2602,Great American Ball Park,N,1,night,,9,1,3,31092.0,31092.0,31092.0,False,Reds City Connect Jersey,Reds City Connect Pants,Reds City Connect Hat,113_jersey_5_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
777148,2025-07-11,2025-07-12T00:10:00Z,2025,R,Final,F,142,Minnesota Twins,2.0,46,48,.489,True,134,Pittsburgh Pirates,1.0,38,57,.400,False,3312,Target Field,N,1,night,,9,1,3,40100.0,40100.0,40100.0,False,Twins City Connect Jersey,Twins City Connect Pants,Twins City Connect Hat,142_jersey_5_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_4_2025
777147,2025-07-11,2025-07-12T00:15:00Z,2025,R,Final,F,138,St. Louis Cardinals,5.0,50,45,.526,False,144,Atlanta Braves,6.0,41,52,.441,True,2889,Busch Stadium,N,1,night,,9,1,3,29625.0,29625.0,29625.0,False,Cardinals City Connect Jersey,Cardinals City Connect Pants,Cardinals City Connect Hat,138_jersey_5_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
777143,2025-07-11,2025-07-12T02:15:00Z,2025,R,Final,F,137,San Francisco Giants,8.0,52,43,.547,True,119,Los Angeles Dodgers,7.0,56,39,.589,False,2395,Oracle Park,N,1,night,,9,1,3,40785.0,40785.0,40785.0,False,Giants Alt Orange Jersey,Giants Home Cream Pants,"Giants Alt Black Top, Orange Bill Hat",137_jersey_3_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
777150,2025-07-11,2025-07-12T01:38:00Z,2025,R,Final,F,108,Los Angeles Angels,6.0,46,48,.489,True,109,Arizona Diamondbacks,5.0,46,49,.484,False,1,Angel Stadium,N,1,night,,9,1,3,35209.0,35209.0,35209.0,False,Angels Alt White (Blue Trim) Pullover Jersey,Angels Alt White (Blue Trim) Pants,Angels Alt Blue Hat,108_jersey_4_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
777139,2025-07-11,2025-07-12T01:40:00Z,2025,R,Final,F,135,San Diego Padres,4.0,51,43,.543,True,143,Philadelphia Phillies,2.0,54,40,.574,False,2680,Petco Park,N,1,night,,9,1,3,43856.0,43856.0,43856.0,False,Padres City Connect Jersey,Padres City Connect Pants,Padres City Connect Hat,135_jersey_5_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
777149,2025-07-11,2025-07-12T00:10:00Z,2025,R,Final,F,158,Milwaukee Brewers,8.0,54,40,.574,True,120,Washington Nationals,3.0,38,56,.404,False,32,American Family Field,N,1,night,,9,1,3,35057.0,35057.0,35057.0,False,Brewers City Connect Jersey,Brewers City Connect Pants,Brewers City Connect Hat,158_jersey_5_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
777152,2025-07-11,2025-07-12T02:05:00Z,2025,R,Final,F,133,Athletics,6.0,39,57,.406,False,141,Toronto Blue Jays,7.0,55,39,.585,True,2529,Sutter Health Park,N,1,night,,9,1,3,7950.0,7950.0,7950.0,False,Athletics Alt Green Jersey,Athletics Home White Pants,"Athletics Alt All Green Hat, Yellow Trim ""A's""",133_jersey_3_2025,Blue Jays Alt All Blue Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_3_2025
777157,2025-07-11,2025-07-11T23:05:00Z,2025,R,Final,F,110,Baltimore Orioles,5.0,43,50,.462,True,146,Miami Marlins,2.0,42,51,.452,False,2,Oriole Park at Camden Yards,N,1,night,,9,1,3,22213.0,22213.0,22213.0,False,Orioles City Connect Jersey,Orioles Home White Pants,Orioles City Connect Hat,110_jersey_5_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
777140,2025-07-12,2025-07-12T20:10:00Z,2025,R,Final,F,113,Cincinnati Reds,4.0,49,47,.510,True,115,Colorado Rockies,3.0,22,73,.232,False,2602,Great American Ball Park,N,1,day,,9,2,3,33663.0,33663.0,33663.0,False,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,Rockies Primary Black Hat,115_jersey_2_2025
777142,2025-07-12,2025-07-12T17:05:00Z,2025,R,Final,F,147,New York Yankees,2.0,53,42,.558,False,112,Chicago Cubs,5.0,56,39,.589,True,3313,Yankee Stadium,N,1,day,,9,2,3,46839.0,46839.0,46839.0,False,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
777145,2025-07-12,2025-07-12T17:10:00Z,2025,R,Final,F,116,Detroit Tigers,7.0,59,37,.615,False,136,Seattle Mariners,15.0,50,45,.526,True,2394,Comerica Park,N,1,day,,9,2,3,36438.0,36438.0,36438.0,False,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Mariners Alt Teal Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_4_2025
777134,2025-07-12,2025-07-12T18:10:00Z,2025,R,Final,F,142,Minnesota Twins,12.0,47,48,.495,True,134,Pittsburgh Pirates,4.0,38,58,.396,False,3312,Target Field,N,1,day,,9,2,3,26496.0,26496.0,26496.0,False,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
777133,2025-07-12,2025-07-12T18:15:00Z,2025,R,Final,F,138,St. Louis Cardinals,6.0,50,46,.521,False,144,Atlanta Braves,7.0,42,52,.447,True,2889,Busch Stadium,N,1,day,,9,2,3,31807.0,31807.0,31807.0,False,Cardinals Alt Cream Jersey,Cardinals Alt Cream Pants,Cardinals Primary Red Hat,138_jersey_3_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
777127,2025-07-12,2025-07-12T20:05:00Z,2025,R,Final,F,137,San Francisco Giants,1.0,52,44,.542,False,119,Los Angeles Dodgers,2.0,57,39,.594,True,2395,Oracle Park,N,1,day,,9,2,3,41029.0,41029.0,41029.0,False,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
777141,2025-07-12,2025-07-12T20:05:00Z,2025,R,Final,F,110,Baltimore Orioles,0.0,43,51,.457,False,146,Miami Marlins,6.0,43,51,.457,True,2,Oriole Park at Camden Yards,N,1,day,,9,2,3,34332.0,34332.0,34332.0,False,Orioles Alt Orange Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_4_2025,Marlins Alt Black Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_3_2025
777136,2025-07-12,2025-07-12T20:10:00Z,2025,R,Final,F,118,Kansas City Royals,1.0,46,50,.479,False,121,New York Mets,3.0,55,41,.573,True,7,Kauffman Stadium,N,1,day,,9,2,3,24620.0,24620.0,24620.0,False,Royals Alt Baby Blue Jersey,Royals Alt Baby Blue Pants,Royals Alt White Front R-Crown Hat,118_jersey_3_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
777144,2025-07-12,2025-07-12T20:10:00Z,2025,R,Final,F,111,Boston Red Sox,1.0,52,45,.536,True,139,Tampa Bay Rays,0.0,50,46,.521,False,3,Fenway Park,N,1,day,,9,3,4,36453.0,36453.0,36453.0,False,Red Sox Alt Yellow Jersey,Red Sox Alt Baby Blue Trim Pants,"Red Sox Alt Baby Blue ""B"" Hat",111_jersey_4_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
777138,2025-07-12,2025-07-12T20:10:00Z,2025,R,Final,F,145,Chicago White Sox,2.0,32,64,.333,False,114,Cleveland Guardians,6.0,45,49,.479,True,4,Rate Field,N,1,day,,9,3,4,21785.0,21785.0,21785.0,False,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Guardians Alt Blue Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_4_2025
777135,2025-07-12,2025-07-12T20:10:00Z,2025,R,Final,F,158,Milwaukee Brewers,6.0,55,40,.579,True,120,Washington Nationals,5.0,38,57,.400,False,32,American Family Field,N,1,day,,9,2,3,35015.0,35015.0,35015.0,False,Brewers Alt Pinstripe Jersey,Brewers Alt Pinstripe Pants,Brewers Primary All Navy Hat,158_jersey_3_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
777137,2025-07-12,2025-07-12T23:35:00Z,2025,R,Final,F,117,Houston Astros,5.0,56,39,.589,True,140,Texas Rangers,4.0,47,49,.490,False,2392,Daikin Park,N,1,night,,9,2,3,39696.0,39696.0,39696.0,False,Astros Alt Orange Jersey,Astros Home White Pants,"Astros Alt Blue top, Orange Bill Hat",117_jersey_3_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
777126,2025-07-12,2025-07-12T23:35:00Z,2025,R,Final,F,135,San Diego Padres,5.0,52,43,.547,True,143,Philadelphia Phillies,4.0,54,41,.568,False,2680,Petco Park,N,1,day,,9,2,3,43444.0,43444.0,43444.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
777131,2025-07-12,2025-07-13T01:38:00Z,2025,R,Final,F,108,Los Angeles Angels,10.0,47,48,.495,True,109,Arizona Diamondbacks,5.0,46,50,.479,False,1,Angel Stadium,N,1,night,,9,2,3,43008.0,43008.0,43008.0,False,Angels Alt White (Blue Trim) Pullover Jersey,Angels Alt White (Blue Trim) Pants,Angels Alt Blue Hat,108_jersey_4_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_2_2025
777132,2025-07-12,2025-07-13T02:05:00Z,2025,R,Final,F,133,Athletics,4.0,40,57,.412,True,141,Toronto Blue Jays,3.0,55,40,.579,False,2529,Sutter Health Park,N,1,night,,9,2,3,8738.0,8738.0,8738.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Blue Jays Alt All Blue Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_3_2025
777113,2025-07-13,2025-07-13T18:10:00Z,2025,R,Final,F,142,Minnesota Twins,1.0,47,49,.490,False,134,Pittsburgh Pirates,2.0,39,58,.402,True,3312,Target Field,N,1,day,,9,3,3,24959.0,24959.0,24959.0,False,"Twins Alt Cream ""Twin Cities"" Jersey","Twins Alt Cream ""Twin Cities"" Pants","Twins Alt Navy/Cream ""Twin Cities"" Hat (""TC"")",142_jersey_3_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,"Pirates Alt Hat White Outline ""P""",134_jersey_2_2025
777130,2025-07-13,2025-07-13T17:35:00Z,2025,R,Final,F,111,Boston Red Sox,4.0,53,45,.541,True,139,Tampa Bay Rays,1.0,50,47,.515,False,3,Fenway Park,N,1,day,,9,4,4,36497.0,36497.0,36497.0,False,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
